Evaluating relationship between sexuality and mental health with the help of computers.;2012;0
Evaluation of walking stability.;2012;1
Evidence/discovery-based evolving ontology (EDBEO).;2012;0
Experimental evaluation of query processing on encrypted Telemedicine data.;2012;0
Fast Dual-Point Hough Transform for medical object recognition.;2012;0
Fast automatic liver segmentation combining learned shape priors with observed shape deviation.;2012;5
Finding approximate frequent patterns in streaming medical data.;2012;1
Flow simulation in coronary artery models: An investigation of the effect of variable angulations at the left coronary artery.;2012;0
From medical guidelines to personalized careflows: The iCareflow ontological framework.;2012;1
GEROM - On-line virtual environment for postgraduate health care education.;2012;1
Handling concept drift in medical applications: Importance, challenges and solutions.;2012;0
Heart failure hospitalization prediction in remote patient management systems.;2012;2
Identifying clinical concepts in unstructured clinical notes using existing knowledge within the corpus.;2012;0
Identifying requirements and features for communications systems between older people in care settings.;2012;0
Improving health information access through social networking.;2012;0
Improving medical image retrieval through multi-descriptor similarity functions and association rules.;2012;0
Integrating image and text information for biomedical information retrieval.;2012;0
Integrating user preference to similarity queries over medical images datasets.;2012;2
Localized multiscale texture based retrieval of neurological image.;2012;2
Medical image registration: Interpolations, similarities and optimizations strategies.;2012;0
Medicine meets engineering in cooperative design of collaborative decision-supportive system.;2012;1
Methods for greyscale representation of HEp-2 colour images.;2012;0
Ontology based semantic recommendations for discharge summary medication information for patients.;2012;2
PGIS: Electronic diary data integration with GPS data initial application in substance-abuse patients.;2012;0
Pre-CAD system for normal mammogram detection using local binary pattern features.;2012;2
Predicting the highest workload in cardiopulmonary test.;2012;0
Protein spot detection in 2D-GE images using morphological operators.;2012;1
SVM-enabled prognostic method for clinical decision making: The use of CD4 T-cell level and HIV-1 viral load for guiding treatment initiation and alteration.;2012;1
Segmentation of leukocyte cells in bone marrow smears.;2012;1
Sensitivity of volumetric brain analysis to systematic and random errors.;2012;0
Silhouette-based feature selection for classification of medical images.;2012;0
SmartDiet: A personal diet consultant for healthy meal planning.;2012;2
Stability of different feature selection methods for selecting protein sequence descriptors in protein solubility classification problem.;2012;0
Stream computing and its application to critical care.;2012;0
Task manifestation-based clinical protocol specification for ubiquitous healthcare services.;2012;0
The benefits and limitations of reference function on PDA use in medical education: A case study.;2012;0
The pedagogical requirements of patient E-health education to increase health literacy.;2012;1
The role of the Practice Consultant in cross organizational electronic collaboration in the health sector.;2012;0
Towards a methodology for Lipoprotein Ontology.;2012;0
Towards large scale modeling and realization of SNOMED CT in OWL-DL.;2012;0
Trusted ontology-based telemedicine systems and real-time discoveries.;2012;0
Using archetypes and Domain Specific Languages on development of ubiquitous applications to pervasive healthcare.;2012;2
Using interactive and multi-touch technology to support decision making in multidisciplinary team meetings.;2012;1
Using mixed phase-type distributions to model patient pathways.;2012;3
Using ontologies and probabilistic networks to develop a preventive stroke diagnosis system (PSDS).;2012;1
iCube: A similarity-based data cube for medical images.;2012;0
3D Visualization and interaction with spatiotemporal X-ray data to minimize radiation in image-guided surgery.;2012;0
A cloud computing framework for real-time rural and remote service of critical care.;2012;1
A framework for context-aware online physiological monitoring.;2012;1
A learning tool for assessing skeletal bone age in radiology.;2012;0
A method for the automatic classification of ECG beat on mobile phones.;2012;0
A multidisciplinary approach to the design and development of a CAD system for the detection of clustered microcalcifications.;2012;0
A novel methodology for evaluating user interfaces in health care.;2012;0
A reliable approach for applying DICOM structured reporting in a large-scale telemedicine network.;2012;3
A retrospective study of paediatric health and development following pre-implantation genetic diagnosis and screening.;2012;0
A wireless EEG monitor system based on BSN node.;2012;0
Aligning medical ontologies by axiomatic models, corpus linguistic syntactic rules and context information.;2012;2
An economical and feasible teaching tool for biomedical education.;2012;0
An efficient autofocus algorithm for indirect immunofluorescence applications.;2012;2
An embedded mobile deductive system for low cost health monitoring support.;2012;0
An informatics architecture for the Virtual Pediatric Intensive Care Unit.;2012;2
Analysing the evolution of the NCI Thesaurus.;2012;8
Biomedical CBIR using "bag of keypoints" in a modified inverted index.;2012;0
Cameras as cultural probes in requirements gathering - Exploring their potential in supporting the design of assistive technology.;2012;0
Capturing motions and forces of the human masticatory system to replicate chewing and to perform dental wear experiments.;2012;2
Challenges in microarray data management and analysis.;2012;1
Classifying the decision to perform surgery in MEN1 cancer patients using decision trees.;2012;0
Color to grayscale staining pattern representation in IIF.;2012;2
Computer-aided detection of retroflexion in colonoscopy.;2012;0
Controller-free exploration of medical image data: Experiencing the Kinect.;2012;40
Data warehousing based architecture for the reporting of the NHS primary care prescribing.;2012;0
Designing a web-based telehealth system for elderly people: An interview study in New Zealand.;2012;4
Development of a novel robotic system for hand rehabilitation.;2012;0
Development of a web-based system using the model view controller paradigm to facilitate regional long-term care planning.;2012;0
Eye tracker based method for quantitative analysis of pathological nystagmus.;2012;1
Feature extraction from electroencephalograms for Bayesian assessment of newborn brain maturity.;2012;1
Federating learning management systems for medical education: A persuasive technologies perspective.;2012;4
Graph to graph matching: Facing clinical challenges.;2012;1
Human computer interaction issues in eliciting user requirements for an Electronic Patient Record with multiple users.;2012;0
InfoFrame - An intelligent informatics data collection framework.;2012;0
Information and communication technologies enable a comprehensive governance of patient safety in chemotherapy. An Italian framework project.;2012;0
Interactive annotations to support collaborative analysis of streaming physiological data.;2012;1
Interorganisational structures of Taiwan's hospitals.;2012;0
Introducing home telemanagement of congestive heart failure using Xbox gaming platform.;2012;0
Leveraging semantic networks for personalized content in health recommender systems.;2012;1
MediQuery - An automated decision support system.;2012;2
Modeling medical interventions using the semantic MediaWiki for use in healthcare practice and education.;2012;0
Multi-domain data search and retrieval: A service-oriented Life Science scenario.;2012;0
Multi-modality medical image simulation of biological models with the Virtual Imaging Platform (VIP).;2012;2
Nurse calls via personal wireless devices some challenges and possible design solutions.;2012;3
On record keeping at multidisciplinary team meetings.;2012;1
Ontology-driven development of a clinical research information system.;2012;1
PRIMER ICT: A new blended learning paradigm for teaching ICT skills to older people.;2012;0
Parametric design of an active ankle foot orthosis with passive compliance.;2012;0
Performance analysis and assessment of a tf-idf based archetype-SNOMED-CT binding algorithm.;2012;1
Pointing in multi-disciplinary medical meetings.;2012;1
Predictions in antibiotics resistance and nosocomial infections monitoring.;2012;0
Proceedings of the 24th International Symposium on Computer-Based Medical Systems - CBMS 2011 Bristol, UK.;2012;0
Promoting learning in MORMED, a multilingual social networking platform.;2012;0
Quantitative evaluation of Parkinson's disease using sensor based smart glove.;2012;3
RIM-ONE: An open retinal image database for optic nerve evaluation.;2012;1
Review of medical image retrieval systems and future directions.;2012;4
Right dose, right care, every time: A distributed system for quality use of drugs.;2012;0
Robust multi-modal surface matching for intra-operative registration.;2012;2
SAPPHIRE middleware and software development kit for medical video analysis.;2012;4
Scalability and cost of a cloud-based approach to medical NLP.;2012;2
Self-adaptive application for indoor wayfinding for individuals with cognitive impairments.;2012;2
Sensor suites for assistive arm prosthetics.;2012;0
SensorMed: A lightweight software library for pervasive healthcare systems.;2012;0
Separation of interconnected hepatic veins.;2012;2
Sharable simulations of public health for evidence based policy making.;2012;0
Sharing object models for multi-modality medical image simulation: A semantic approach.;2012;1
Spatial, organizational, and social dimensions of intra-hospital communication.;2012;0
Spine X-ray image retrieval using partial vertebral boundaries.;2012;0
Template-based semi-automatic workflow construction for gene expression data analysis.;2012;2
The Cancerology ontology: Designed to support the search of evidence-based oncology from biomedical literatures.;2012;0
The Similarity Cloud Model: A novel and efficient hippocampus segmentation technique.;2012;0
The impact of temperature disparity on emergency readmissions and patient flows.;2012;0
Ultrasound palpation by haptic elastography.;2012;0
Usable access control policy and model for healthcare.;2012;1
Using education theory to design a patient E-Health education system capable of increasing health literacy.;2012;1
Using model-based clustering to discretise duration information for activity recognition.;2012;0
Using process-mapping to design integrated health information management systems.;2012;1
Virtual health care infrastructures: Markets and hierarchies.;2012;0
Vishnoo - An open-source software for vision research.;2012;1
"Aspiring to Awesome" - Ethics, Human Factors, and Technology for Patient Granular Control.;2014;0
"I meant that med for Baylee not Bailey!": A mixed method study to identify incidence and risk factors for CPOE patient misidentification.;2014;2
A Case Control Study to Improve Accuracy of an Electronic Fall Prevention Toolkit.;2014;3
A Clinical Decision Tool for Predicting Patient Care Characteristics: Patients returning within 72 Hours in the Emergency Department.;2014;2
A Collaborative Framework for Distributed Privacy-Preserving Support Vector Machine Learning.;2014;3
A Communicative Landscape of Health Information Needs for Malaria Management in the Millennium Villages Project in Bonsaaso, Ghana.;2014;0
A Comparative Analysis of the Usability and Legal Implications of Different Patient Data Sharing Architectures.;2014;136
